company_ID,company_name,company_pic,company_address,company_email,company_field,company_Phone,company_size,training_price,group,training_location,training_date,training_topic,training_field,training_type,order_history,improved_abilities,increasement_points,training_materials_quality,trainer_satisfaction_level,dining_facilities,residential_facilities,satisfaction_level,management_seller_closeness,continuity,likelihood_of_recommendation
806,CV Simbolon Adriansyah,Cut Salsabila Tarihoran,"Jl. Rajiman No. 08
Dumai, Lampung 92464",mulyantoprasetyo@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,(064) 100-7016,Menengah,800000,Retail,"4216 Dale Mall Suite 282
Danieltown, SC 84857",2024-01-12,Sales Forecasting: for Sales Target Results,Credit & Collection,Inhouse Training,2,27,95,7,8,7,7,7.25,8,no,83.5
807,Perum Sirait,Yani Setiawan,"Jalan Cihampelas No. 624
Prabumulih, Sulawesi Barat 41787",unggul63@example.com,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (978) 051 4563,Besar,300000,Retail,"544 David Lodge
New Laurieville, VA 03365",2024-01-25,Sytemic Design Thinking: To foster Creativity & Increase Team Innovation For Leaders,Leadership & Managerial,Online Training,2,80,99,6,4,10,1,5.25,8,no,77.35714285714286
808,Perum Firmansyah,"Fathonah Rajata, M.Ak","Gg. Dr. Djunjunan No. 6
Bitung, JA 52764",paimannashiruddin@example.net,Industri Pengelahan,+62 (234) 750-4557,Kecil,100000,Group,"370 Hayes Hills
New Kurt, WY 75181",2024-01-04,"Mengelola Team Collection di era Covid-19 bagi Manager,Supervisor & Team Leader: Collector Skills Transformation & Team Motivation Charge Up &",Finance,Public Training,8,28,59,10,9,9,9,9.25,8,no,101.35714285714286
809,PD Oktaviani Handayani (Persero) Tbk,"Vanya Sitorus, M.TI.","Gg. Joyoboyo No. 1
Tegal, SS 16103",oni39@example.net,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (0319) 786 0088,Besar,400000,Retail,"4464 Wilson Street
Lake Shannonport, PA 01103",2023-12-28,Build A Great And Strong Corporate Culture,Finance,Public Training,3,32,30,1,2,5,7,3.75,6,no,48.5
810,Perum Habibi Rahayu Tbk,Ciaobella Firmansyah,"Jalan Indragiri No. 63
Meulaboh, NT 23054",zpratiwi@example.org,"Pertanian, Kehutanan, dan Perikanan",+62 (005) 366-6892,Besar,400000,Retail,"057 Jenna Ports Apt. 252
Davidland, IN 75246",2023-12-25,"Fraud Prevention & Handling bagi Pembiayaan Mikro: Identifikasi, Investigasi, Penanganan, Aspek Hukum, Trend & Metode Terbaru",HR & Training,Online Training,4,61,54,4,8,2,2,4.0,9,no,63.57142857142857
811,PD Nasyiah,Prabawa Hasanah,"Jl. Kapten Muslihat No. 48
Bitung, JT 53494",jane51@example.net,Industri Pengelahan,+62-0299-906-0976,Besar,800000,Group,"5299 Pamela Skyway
Parkerborough, MA 33032",2024-01-21,Selling With NLP,Credit & Collection,Public Training,9,37,70,6,1,8,9,6.0,8,yes,83.85714285714286
812,CV Halimah Pertiwi,"Endra Firmansyah, S.Pt","Jl. S. Parman No. 67
Yogyakarta, Riau 18175",wijayantiabyasa@example.net,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (124) 767-1646,Kecil,200000,Retail,"75358 Ray Mountain Suite 573
Robertshire, MA 97334",2023-12-11,Hak dan Kewajiban Pegawai di Era New Normal: Adaptasi Kebijakan Baru pasca Covid 19,Sales & Marketing,Public Training,6,95,90,1,3,8,4,4.0,4,no,69.28571428571429
813,UD Lailasari Rajasa (Persero) Tbk,"Rina Saragih, S.Pt","Gang Dipenogoro No. 8
Pariaman, Sumatera Utara 86554",palastriatma@example.net,Lainnya,+62-0220-073-8701,Besar,100000,Group,"658 Pamela Islands Suite 062
Gonzalesland, FL 53101",2024-01-19,Advance RM training: RM sebagai Business Coach kepada Debiturnya. Phase 1:Business Coach Membuat Bisnis Debitur Sukses dan Sustainable,Sales & Marketing,Inhouse Training,5,33,37,4,6,3,3,4.0,8,no,57.142857142857146
340,CV Setiawan,"H. Dariati Wahyuni, M.Pd","Jl. Jakarta No. 9
Tasikmalaya, JT 89550",teddymaryati@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,+62-071-222-5259,Menengah,900000,Group,"52608 Danielle Turnpike Apt. 375
Conniefort, OH 13188",2024-01-20,Graphology & Powerful Interview For Credit Analys,HR & Training,Public Training,8,37,49,2,4,1,5,3.0,2,no,48.0
814,CV Firmansyah Lestari,"Eluh Jailani, S.Pd","Jl. HOS. Cokroaminoto No. 635
Denpasar, Jawa Barat 81007",latuponoyoga@example.com,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (83) 147 7294,Besar,400000,Group,"649 Christian View Apt. 220
South Deanna, MD 75550",2024-01-10,"Antisipasi Pemalsuan Dokumen, Tanda Tangan, dan Mafia Fraud",Sales & Marketing,Inhouse Training,8,46,89,7,10,6,6,7.25,4,no,88.21428571428571
815,PD Sitompul Yuniar (Persero) Tbk,Fathonah Nurdiyanti,"Gg. Monginsidi No. 8
Semarang, ST 26515",kairav90@example.org,"Kesenian, Hiburan Dan Rekreasi",(050) 802-4419,Kecil,700000,Retail,"7226 Michelle Mills
Port Jeffrey, VI 06150",2024-01-23,How To Conduct TNA Creating Training Material & Measuring Training Effectivity,Office & Administration,Public Training,6,65,61,5,9,5,7,6.5,6,no,81.57142857142857
816,CV Samosir Maryadi,dr. Mutia Prastuti,"Jl. H.J Maemunah No. 52
Pasuruan, JI 54959",xsitumorang@example.net,Pengangkutan dan Pergudangan,+62 (120) 880-0981,Menengah,600000,Retail,"790 Shannon Drive Apt. 350
North Kevinmouth, KS 50687",2023-12-17,Emotional Communication Skill & Team Spirit For Luxury Experience,Finance,Public Training,5,22,54,5,3,6,2,4.0,8,no,58.0
817,CV Santoso Hutapea Tbk,"R.A. Paramita Prakasa, S.Pd","Jalan Astana Anyar No. 286
Cirebon, AC 11128",vanesa35@example.com,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",(0157) 720-2799,Kecil,100000,Group,"60721 Denise Drive
Harrischester, IL 94719",2023-12-02,Cost Tracking VS Scheduling Analysis Model in Project Management,Office & Administration,Online Training,8,35,95,4,2,4,2,3.0,8,no,62.85714285714285
818,PD Budiyanto Lazuardi,Jumari Setiawan,"Gang Pasir Koja No. 13
Banjarbaru, Papua 76093",oktavianijayeng@example.com,Lainnya,+62 (0796) 814 7930,Kecil,500000,Retail,"290 Carroll Union Suite 513
Port Jennifer, WY 46830",2023-12-12,How To Conduct TNA Creating Training Material & Measuring Training Effectivity,Office & Administration,Online Training,4,36,81,7,4,6,10,6.75,3,no,74.92857142857143
819,Perum Melani Laksita Tbk,"Cut Yuliana Waskita, S.H.","Jalan M.H Thamrin No. 01
Malang, KT 78544",hidayantoina@example.com,Real Estat,086 383 1761,Menengah,600000,Group,"02400 Brittany Burgs Apt. 235
South Ashley, SC 43793",2023-12-23,Effective Transactional Banking for Back Office,Finance,Online Training,4,86,21,4,10,6,2,5.5,4,no,66.0
820,PT Prasetyo Haryanto,R.M. Arsipatra Rajasa,"Gg. Raya Setiabudhi No. 04
Bandar Lampung, KT 83700",muhammadjailani@example.net,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (0123) 445 2945,Menengah,1000000,Group,"6314 Yang Harbors Apt. 132
South Kevin, NJ 27371",2024-01-23,Risk & Governance in Digital Era,Credit & Collection,Online Training,3,95,90,4,5,8,1,4.5,7,no,72.85714285714286
821,PT Anggraini Widodo,T. Dono Suwarno,"Jl. Lembong No. 3
Mojokerto, JI 77464",ikhsan09@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (0583) 439-3055,Kecil,200000,Group,"66488 Crosby Run
Martinburgh, NH 07954",2023-12-08,"Strategi Perusahaan Dalam Menghadapi COVID 19: Financial, Operational, HR-IR, Business Continuity Plan",Credit & Collection,Inhouse Training,1,52,99,9,6,6,10,7.75,4,yes,85.5
822,CV Prasetyo Wahyudin,"R. Adikara Sihotang, S.I.Kom","Gg. Rajawali Barat No. 5
Jambi, YO 05456",mayasarizulfa@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62-30-290-1592,Besar,400000,Retail,"1164 House Summit Suite 306
Nicholasside, MT 01812",2023-12-07,Improving Sales Team Performance,Credit & Collection,Public Training,1,90,74,2,7,9,5,5.75,1,no,67.35714285714286
823,PD Sitompul,Putri Handayani,"Gang Veteran No. 5
Yogyakarta, Sumatera Selatan 04588",purwadi12@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,087 464 1925,Menengah,400000,Group,"32874 Jesus Glen Suite 060
Angelaland, TX 92109",2023-12-29,How To Make An Effective Fair Performance Appraisal & Evaluation,Office & Administration,Online Training,8,43,30,4,8,4,3,4.75,8,no,67.21428571428571
48,UD Safitri,Silvia Nainggolan,"Jalan Kapten Muslihat No. 214
Manado, DKI Jakarta 73872",dalimin37@example.com,Aktivitas Jasa Lainnya,(0267) 898-5776,Besar,900000,Retail,"19735 Wu Streets Suite 264
Lake Alanview, SC 09760",2023-12-30,Leaders as a Coach & Team Developer in Collection,Sales & Marketing,Public Training,1,100,100,6,3,1,6,4.0,7,no,68.57142857142857
824,CV Situmorang Santoso,drg. Yulia Kusmawati,"Gang Bangka Raya No. 79
Cilegon, NB 49985",kembapadmasari@example.org,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (0815) 173-3773,Menengah,600000,Group,"6536 Maria Ford Apt. 126
Hollyland, NM 59961",2023-12-27,Managing General Affairs Excellence,Credit & Collection,Inhouse Training,6,90,78,1,6,1,10,4.5,4,no,70.42857142857143
167,PT Mahendra,"Drs. Teguh Maheswara, M.M.","Jalan Rungkut Industri No. 33
Malang, PA 26792",sihombingdanang@example.org,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,083 065 3078,Besar,200000,Retail,"913 Mendez Spurs Apt. 674
North Michelle, VT 72606",2023-12-17,Collection Negotiation Intermediate Skills,HR & Training,Online Training,8,29,80,10,7,5,9,7.75,3,yes,88.07142857142857
825,CV Habibi Puspasari,Rafid Nababan,"Jalan KH Amin Jasuta No. 7
Singkawang, SN 02235",msimanjuntak@example.org,Kontruksi,+62 (391) 464-0847,Besar,1000000,Retail,"501 Hernandez Trail Apt. 148
Adamstown, GA 13584",2024-01-03,Creative & Agile Tools of Management Problem Solving & Decision Making in Digital Era,Credit & Collection,Inhouse Training,7,77,66,6,1,6,2,3.75,4,no,62.92857142857143
826,PT Budiman Sihombing,Queen Adriansyah,"Gang Lembong No. 8
Kendari, SB 96292",muhammad20@example.net,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(0227) 059-6742,Kecil,600000,Group,"0805 Cathy Flat Apt. 532
New Heather, MD 89541",2024-01-01,"Manajemen Resiko APU & PPT bagi Staff Perbankan, Multifinance, Sekuritas dan Asuransi",HR & Training,Public Training,5,47,79,6,8,10,8,8.0,2,no,85.14285714285714
827,UD Pranowo Marpaung Tbk,Puti Hassanah,"Jalan Lembong No. 88
Magelang, GO 63138",martana44@example.com,Kontruksi,+62-0366-375-8435,Kecil,700000,Retail,"31052 Lutz Plaza
Port Jonathanstad, GU 66673",2023-12-18,Managing People & Talent In Generation Y & Z,Finance,Online Training,4,80,68,9,6,9,3,6.75,2,no,77.92857142857143
720,UD Prasetyo,Chandra Waskita,"Jl. Monginsidi No. 4
Binjai, MA 14128",hamzahmayasari@example.net,Real Estat,0808641891,Menengah,900000,Retail,"87343 Shannon Locks
Sparksshire, UT 63582",2023-12-01,Insight Fundamental Of Investor Relationship; Industry- Vendor-supplier,Leadership & Managerial,Public Training,4,61,47,10,9,9,10,9.5,7,no,99.0
828,PD Napitupulu Puspita,"Asirwanda Astuti, S.Pd","Gg. Suryakencana No. 807
Bengkulu, Jawa Timur 73777",susantisamsul@example.net,"Aktivitas Profesional, Ilmiah Dan Teknis",+62-024-643-4377,Besar,900000,Group,"65113 Johnson Ways
West Victor, VT 14506",2023-12-11,Pembuatan Struktur Fasilitas Kredit & Mitigasi Risikonya,Finance,Public Training,6,57,43,10,2,1,10,5.75,1,no,65.35714285714286
829,PT Wasita,Cagak Namaga,"Gg. Laswi No. 742
Kota Administrasi Jakarta Selatan, BT 60792",ilatupono@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (0398) 850-6005,Menengah,800000,Retail,"3310 Rachel Square Apt. 271
West Williambury, UT 00856",2023-12-13,Sales - Oriented Customer Service,HR & Training,Online Training,4,36,37,1,8,4,7,5.0,4,no,57.57142857142857
830,PD Usada Tbk,Panji Pranowo,"Gg. Setiabudhi No. 1
Bontang, DKI Jakarta 17293",halimahika@example.org,"Pertanian, Kehutanan, dan Perikanan",+62 (935) 362 4977,Menengah,100000,Retail,"633 Gray Pines
Deckerport, GA 96204",2024-01-06,Risk & Governance in Digital Era,Credit & Collection,Inhouse Training,2,35,75,4,3,9,10,6.5,2,yes,69.28571428571429
831,UD Narpati (Persero) Tbk,"Dr. Enteng Pangestu, M.M.","Jl. Kiaracondong No. 1
Batam, Sulawesi Tengah 45678",prakasatedi@example.net,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62-0512-753-3653,Menengah,100000,Retail,"PSC 3809, Box 0870
APO AP 01832",2024-01-15,Bangkitkan Kembali Mental Menang-mu with Krishnamurti,Credit & Collection,Public Training,7,34,72,2,5,5,7,4.75,6,no,67.64285714285714
832,Perum Sihombing Uwais,"Yani Safitri, S.E.","Gg. Dipatiukur No. 989
Kota Administrasi Jakarta Selatan, BT 70141",argono31@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(038) 727 8279,Besar,100000,Group,"8689 Horton Bridge
Michaelton, ME 01993",2023-12-03,"Pipe Line Management, New Prospect",Credit & Collection,Public Training,8,56,84,8,4,10,8,7.5,8,yes,97.85714285714286
833,PD Halimah Suwarno Tbk,"Juli Rahayu, S.Pd","Jalan R.E Martadinata No. 5
Purwokerto, Papua Barat 66347",adriansyahhasna@example.org,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (702) 166-5811,Menengah,500000,Retail,"667 Jessica Villages
Vargasshire, PA 72784",2024-01-23,People (HR) Analytics: For HR & Non HR Professional,Finance,Inhouse Training,5,35,88,3,4,2,1,2.5,1,no,44.0
834,UD Laksmiwati Tamba Tbk,"Dr. Nurul Natsir, S.Gz","Jalan Siliwangi No. 66
Mojokerto, JT 72974",nababanintan@example.org,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",088 740 0857,Besar,200000,Group,"Unit 3738 Box 5780
DPO AA 52198",2024-01-19,Drill for Trainers: Mastering 10 Core Trainer’s Tools,Office & Administration,Online Training,4,51,33,7,6,7,8,7.0,6,no,76.28571428571429
835,PD Pangestu Pudjiastuti Tbk,Amalia Mahendra,"Gg. Wonoayu No. 840
Meulaboh, Sulawesi Barat 75014",fsaputra@example.com,Pengangkutan dan Pergudangan,+62 (0176) 596-4630,Besar,1000000,Retail,"144 Chad Station
Austinfort, GU 02786",2024-01-03,Graphonomy & Graphology: Pencegahan Pemalsuan Tanda Tangan & Penipuan Dokumen di Era New Normal,Sales & Marketing,Inhouse Training,9,31,34,8,2,3,9,5.5,6,no,70.0
836,PT Uwais,Oliva Wulandari,"Gg. Pacuan Kuda No. 499
Cilegon, Sulawesi Tenggara 48297",rendyhidayanto@example.net,Real Estat,(0013) 548 3481,Kecil,500000,Group,"2128 Ronald Drive Apt. 475
Michelleside, NH 85847",2023-12-28,Drill for Trainers: Mastering 10 Core Trainer’s Tools,Office & Administration,Inhouse Training,3,80,36,6,4,3,4,4.25,5,no,58.35714285714285
837,Perum Sudiati,Bakiono Januar,"Gang Rawamangun No. 91
Kota Administrasi Jakarta Barat, PA 28510",karenfarida@example.org,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (0638) 499-3271,Menengah,1000000,Retail,"39087 Townsend Spring
Zacharystad, AS 78862",2024-01-14,Effective Negotiation Skills in New Normal Era,Credit & Collection,Public Training,8,41,64,9,1,7,2,4.75,4,no,66.07142857142857
838,PT Laksita (Persero) Tbk,Putri Yuniar,"Gg. Kapten Muslihat No. 5
Solok, PB 77978",sihombingelisa@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",0832233748,Besar,300000,Retail,"49341 Wood Path Apt. 821
Lake Cynthiafort, NC 68779",2023-12-02,Powerful Database Analysis & Dashbord Reporting with Excel,Credit & Collection,Public Training,5,53,58,3,10,9,4,6.5,7,no,79.42857142857143
839,UD Nababan,Tgk. Hardana Rahimah,"Jalan Merdeka No. 110
Kota Administrasi Jakarta Pusat, Bengkulu 32745",wijayantiedison@example.org,Aktivitas Jasa Lainnya,+62-0029-139-0927,Menengah,100000,Group,"81824 Tran Ford
Monicabury, FM 84908",2024-01-21,"Fraud Prevention & Handling bagi Pembiayaan Mikro: Identifikasi, Investigasi, Penanganan, Aspek Hukum, Trend dan Metode Terbaru",Sales & Marketing,Public Training,4,73,62,9,10,3,9,7.75,7,yes,91.78571428571428
840,UD Tampubolon Salahudin,Drs. Darman Prayoga,"Gang Kutisari Selatan No. 4
Tangerang Selatan, JK 12501",ulya60@example.net,Lainnya,+62-0184-543-3740,Besar,700000,Retail,"49746 Haley Estates
Howellport, MN 44177",2023-12-10,"Business Acumen: Think, Sense & Act like CEO",Credit & Collection,Public Training,8,61,84,5,8,2,1,4.0,5,no,67.85714285714286
441,Perum Yuniar (Persero) Tbk,"T. Warsa Hardiansyah, S.IP","Gg. M.H Thamrin No. 06
Denpasar, GO 86201",cahyono35@example.com,Real Estat,+62-0789-125-9718,Kecil,100000,Retail,"676 Mercado Shore
Joshuaside, AL 90980",2024-01-07,Risk Analysis: to Reduce Losses and Increase Profits,Credit & Collection,Online Training,1,35,98,1,1,5,5,3.0,7,no,51.85714285714285
841,CV Suwarno,Anastasia Kusumo,"Jl. Cikutra Barat No. 2
Bandung, Gorontalo 61544",jnarpati@example.net,Lainnya,+62-0607-827-6377,Kecil,700000,Retail,"5762 Sanchez Springs
South Jeffton, MA 66028",2023-12-20,Infografis & pembuatan materi presentasi bagi level manajemen,Leadership & Managerial,Public Training,5,66,100,6,6,1,4,4.25,1,no,62.642857142857146
842,CV Winarno (Persero) Tbk,"Yessi Wibisono, M.Pd","Gg. Cikutra Barat No. 122
Yogyakarta, KS 54944",sakura78@example.org,Real Estat,+62 (0553) 068-2521,Menengah,900000,Group,"7164 Brown Route
Brownburgh, PA 58026",2023-12-18,Survive & Growth in Post Covid-19 for Financial Industry,Credit & Collection,Public Training,9,65,84,4,3,9,3,4.75,5,no,75.21428571428571
843,Perum Salahudin,Irma Aryani,"Jalan Moch. Toha No. 15
Bukittinggi, Kalimantan Barat 96075",darijannasyiah@example.org,Kontruksi,089 041 5349,Menengah,900000,Retail,"043 Walsh Manors Suite 096
Torreston, GU 01688",2023-12-02,Collection Target Fixing & Motivation Charge Up,HR & Training,Public Training,2,33,54,9,6,3,10,7.0,4,no,71.0
844,PT Hariyah Rahmawati,"T. Asirwanda Saefullah, M.Pd","Gg. Otto Iskandardinata No. 8
Cimahi, JA 19780",oaryani@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,+62-080-276-9797,Besar,800000,Group,"66628 Johnson Plain
South Kristinfurt, NV 70653",2024-01-15,Professional Capability Development Towards Industry 4.0,Finance,Public Training,1,32,48,1,8,3,10,5.5,4,no,57.85714285714285
845,PD Permata Usamah,Jayadi Wacana,"Jalan Ciwastra No. 76
Tasikmalaya, Aceh 35184",wahyudinsabar@example.net,Real Estat,+62-0026-971-2780,Menengah,800000,Retail,"9286 Patrick Coves
North Edward, RI 42593",2023-12-13,Collection Negotiation Intermediate Skills,HR & Training,Inhouse Training,7,28,83,1,5,6,9,5.25,9,no,76.21428571428571
846,CV Najmudin Simbolon Tbk,Elma Megantara,"Jl. Dipenogoro No. 9
Bekasi, Sulawesi Tengah 48059",nashiruddinleo@example.net,"Pertanian, Kehutanan, dan Perikanan",084 089 7418,Menengah,700000,Group,"97677 Richardson Ways
Lake Sean, MH 11670",2023-12-28,"How to Effectively Manage, Coach & Mentor Subordinate Who Work From Home",Credit & Collection,Inhouse Training,2,89,40,3,8,6,10,6.75,5,yes,78.07142857142857
847,CV Nasyidah,Lembah Susanti,"Gg. Kapten Muslihat No. 00
Padangpanjang, Kalimantan Tengah 14619",inajanuar@example.com,"Pertanian, Kehutanan, dan Perikanan",+62-065-566-1940,Menengah,200000,Retail,"647 Oscar Overpass
South Sheliaborough, ME 14395",2023-11-30,Facilitative & Empathic Leadership,Leadership & Managerial,Online Training,5,86,78,6,10,4,5,6.25,8,no,86.64285714285714
848,CV Dabukke Kurniawan (Persero) Tbk,"R.M. Adikara Prastuti, S.Farm","Jalan Jayawijaya No. 9
Parepare, Sulawesi Tenggara 87896",ulvakuswoyo@example.org,Pengangkutan dan Pergudangan,(0979) 113 6987,Besar,700000,Retail,"5234 Tran Orchard
East Kaylamouth, TX 40277",2023-12-05,Financial Credit: Rating & Scoring,Office & Administration,Public Training,3,22,94,8,8,4,10,7.5,5,yes,83.0
849,PT Hidayat Prayoga,"Tgk. Najwa Budiman, M.Farm","Gang Cempaka No. 5
Parepare, DI Yogyakarta 78213",astutiembuh@example.net,Aktivitas Jasa Lainnya,(0863) 395 8773,Menengah,800000,Retail,"0882 Ian Circle
Bellville, MS 87288",2024-01-23,Winning Negotiation Skills,Leadership & Managerial,Inhouse Training,9,83,99,1,9,3,6,4.75,5,no,79.92857142857143
850,UD Wijaya,R. Radit Hidayat,"Gang Setiabudhi No. 3
Denpasar, JT 01970",rahman67@example.net,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",(0699) 931 3083,Menengah,900000,Retail,"8412 Hicks Hills
North Daniel, AL 91931",2023-12-23,Collection Negotiation Intermediate Skills,Sales & Marketing,Inhouse Training,9,42,65,3,2,6,10,5.25,5,no,72.78571428571429
851,CV Prakasa Saefullah,Puji Mahendra,"Gang Pasirkoja No. 4
Palu, Kalimantan Timur 35982",reksalaksita@example.net,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (98) 242-6226,Besar,700000,Retail,"Unit 0381 Box 4403
DPO AE 43811",2024-01-22,How to detect & prevent application fraud in Digital Era for banking & fintech,HR & Training,Online Training,6,40,21,2,6,4,6,4.5,4,no,55.142857142857146
852,Perum Pudjiastuti (Persero) Tbk,"Vanesa Ardianto, M.TI.","Jalan Rajiman No. 299
Bandung, Maluku Utara 58496",nadinenashiruddin@example.net,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,(0688) 806-5589,Kecil,100000,Group,"66865 Jackson Squares
Foxmouth, LA 67138",2024-01-10,Menyusun Kurikulum Pelatihan Berbasis Kompetensi,Office & Administration,Public Training,7,56,31,1,7,7,7,5.5,6,no,70.28571428571429
853,CV Mardhiyah (Persero) Tbk,Ajeng Januar,"Jalan Cikutra Barat No. 6
Bandar Lampung, Jawa Timur 46864",siraitchelsea@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (366) 089 9080,Kecil,300000,Group,"13844 Christina Field
Lake Megan, VT 43822",2023-12-10,Drill for Trainers: Mastering 10 Core Trainer’s Tools,Office & Administration,Public Training,7,31,82,6,5,5,8,6.0,6,yes,79.0
