auction_type,nama_barang_lelang,spesifikasi_barang,keterangan,nilai limit,harga_lelang_invoice,TTD,nomor_invoice,harga_sewa_kpr,tagihan_kartu_kredit,belanja_makanan,transportasi,cicilan,gaji_bulanan,bonus,pengurangan_gaji,pendapatan_tambahan,tanggungan_1,tanggungan_2,tanggungan_3,tanggungan_4,tanggungan_5,laporan_rekan_kerja,fraud
Kendaraan,motor gede,Suzuki GSX-R 150,Baru,36298349.68681886,63294842.65702507,True,9339.0,1957354,3629920,1380649,1172845,0,17267778,0,1697877.5528808015,0,0,0,0,0,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Honda CRF 150L,Bekas,31691442.67796693,69834480.70670259,True,5201.0,281721,0,1037556,1365285,0,19994834,0,1825954.9758275626,0,0,1670662,2843032,1562145,3582023,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 240 m2 Bantul,Bekas,419690292.0,254829358.4178397,True,1960.0,1075634,4006699,1301636,1397191,0,8521437,1043649,590526.3867081187,9833549,3376448,0,0,657213,0,2,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,cincin,Cincin kawin emas putih 14 karat dengan desain jalinan,,5778906.677388561,6724368.875175298,True,2649.0,1956010,0,1418773,429362,6045885,8684056,2481355,665314.7455152605,0,0,0,0,1441450,1954693,4,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Properti,rumah,Rumah 159 m2 Palembang,Bekas,721117337.0,961316813.2020274,True,9293.0,235789,6348912,1305983,1245717,2523132,31618010,0,2460893.104684137,0,0,0,0,0,1106631,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Honda CB 150R Streetfire,Baru,29261907.49394425,57857041.335495755,True,1499.0,1324953,517719,1029992,1266270,7489474,22236716,4161351,2116319.227988605,2889803,2422482,1231783,361861,4771386,2908253,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor sport,Honda CBR 150R,Baru,38344638.54148872,110146165.01113102,True,2291.0,850981,7619819,1166200,436363,9313810,8374073,2070307,667419.0271916589,4556757,0,3482529,4721162,3986080,0,2,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Properti,rumah,Rumah 296 m2 Surabaya Timur,Baru,1931818439.0,5009334831.415231,True,3258.0,227451,0,1144603,1282255,0,20229150,0,1196561.582808362,0,0,0,0,4020832,1973378,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Televisi,Sony A95K,Bekas,16585161.23787437,21785145.638894163,True,9799.0,708882,0,1004617,700063,0,7507973,1122197,394830.5484262073,0,2658946,0,0,0,3118882,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Samsung Galaxy S23 Ultra,Baru,26456861.98471293,66381179.60462088,True,,1302147,0,1406510,1097497,0,18528428,0,1037889.3049360538,10567553,12402,3173356,1518642,0,1375570,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,4506 m2 pedesaan Depok Timur,,19453934040.0,44909563152.94213,False,4376.0,708400,0,830924,883213,0,31838856,2459590,1896920.408873108,7798266,2013717,3410960,3348994,3838642,3147753,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 243 m2 Makassar,Bekas,1725675023.0,2451528654.3562355,True,2916.0,1580693,8109733,810815,549814,6688517,20170157,4646799,1186098.263515752,3258314,34070,0,0,0,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,1995 m2 pedesaan Tangerang Selatan,,9322804575.0,19066149761.262352,True,3380.0,241786,0,812773,1224024,0,12478469,1871816,1160433.4321405748,4618512,0,0,0,900422,3937624,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Kawasaki Ninja 250,Bekas,34426343.06876162,101008713.78189892,True,7604.0,463412,1160139,1177257,868047,0,21915486,0,2038387.843209307,17678935,0,0,3839767,3991358,0,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Elektronik,laptop,Dell XPS 13 9320,Bekas,12652484.281320373,11307150.168115348,True,6587.0,360644,0,826949,465395,0,20979112,3141084,2094805.4886442623,9386311,0,812766,0,0,1804043,4,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,kalung,Kalung perak sterling dengan liontin mutiara dan berlian,,814048.57826728,852799.5249538396,True,8893.0,990892,0,1316848,637463,6297449,31362497,3378921,2459916.6827222025,0,3976826,3965092,4947423,0,4437004,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Honda CB 150R Streetfire,Baru,29930762.97403433,19265230.554932885,True,1171.0,1910678,7798832,931173,830049,8427210,29029234,3792424,1656965.159606332,0,0,4456171,0,0,0,4,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,anting-anting,"Anting-anting berlian 0,5 karat with emas kuning 22K",,12687492.46967108,22489236.875115003,True,3250.0,1903756,0,976361,1338811,0,12879467,4904527,1051410.2215700927,3425515,1764873,0,0,0,1227743,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Kendaraan,motor bebek,Honda Supra X 125,Baru,6337664.7554837465,5013170.996144898,True,2449.0,1472115,0,874546,1191750,4860807,32147017,0,2527626.849284459,0,2500474,0,4239696,541717,1144602,5,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,kalung,Kalung perak sterling dengan liontin berlian tunggal,,908127.0283216286,1176649.6622717683,True,3420.0,1690400,0,1197942,550466,0,33071882,4252164,1930600.974505823,0,0,0,1595120,0,619375,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Kawasaki Ninja 250,Bekas,41899141.08721724,66957775.31598529,True,7968.0,552350,0,1497378,1030219,5814096,9383367,0,471034.4217505109,0,0,0,549905,3898982,3894802,2,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Perhiasan,gelang,Gelang mutiara multi dengan desain chevron,,5824547.235146494,5198464.085673787,True,5093.0,327369,0,760587,1040952,6548765,22968122,0,1878776.0345839898,14317994,0,3646239,971008,3925738,3622742,2,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 93 m2 Surabaya Timur,Baru,1183023376.0,2778500670.130986,True,2648.0,877868,0,1493860,1302162,0,28963084,3026577,1825349.1195398406,10336354,0,2038498,3422339,3359806,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,cincin,Cincin solitaire emas kuning 18 karat dengan berlian berbentuk hati,,15780644.536377287,41110546.1721638,True,5270.0,1320467,3761951,1294317,892307,6410457,20031549,1023360,1436576.7554390323,0,0,4975818,0,0,2093456,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 187 m2 Tangerang,Bekas,1194808578.0,1755094609.1888921,True,2200.0,1532463,9072326,1135521,451765,2711080,7979698,0,459465.5043667797,5422103,1204368,0,0,4510810,0,3,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,laptop,Dell XPS 13 9320,Baru,16558023.958546668,36751570.50118807,False,8546.0,1952439,0,1386152,1247670,2310820,16037802,0,865894.5697830135,0,3553440,1653884,0,0,2975762,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 10 gram,,16558023.958546668,44276285.04342383,False,4387.0,1212821,4507564,1347576,814551,0,14770907,2971490,1003415.7162508855,13282207,0,3154076,1515274,0,0,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,mobil penumpang,Daihatsu Terios,Bekas,351019220.8119869,1038465756.6114143,True,2783.0,1154810,3949190,982394,1244482,0,16464800,0,1596909.8834059949,6295919,0,1919140,0,1279303,325715,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Huawei P50 Pro,Bekas,14408106.660527918,39569414.796850644,True,3260.0,797223,0,864476,812599,7864322,11585858,2827995,913071.590202011,0,1619279,0,4553646,0,0,6,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Perhiasan,kalung,Kalung perak sterling dengan liontin mutiara dan berlian,,1010243.2109953886,2503938.2749355114,True,4709.0,343509,0,1494766,651794,4704557,29471134,0,2185262.9232054693,0,0,0,0,0,0,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 0.5 gram,,1010243.2109953886,2071231.588675893,True,1220.0,1567503,1732791,848686,1217639,0,34867189,4712658,2929785.749099863,0,0,0,3510686,2580510,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 120 m2 Surabaya Selatan,Bekas,1143319197.0,1700145913.6639886,True,8546.0,339050,9775308,973608,504997,2259004,32091995,0,2081579.4459634176,0,3391590,1406001,4360367,3206244,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 58 m2 Semarang,Baru,1291064132.0,1484531949.9241445,True,7133.0,1037722,0,1193285,1271458,0,23203532,3704321,2284522.2817110205,0,596314,3132075,3160914,3593894,0,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,kalung,Gelang mutiara multi dengan desain chevron,,5735916.523707904,10540482.280785415,True,5735.0,365692,0,1460072,403344,9269915,25976127,2361006,2380417.516720796,0,3798279,2582237,0,1888648,1965759,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,laptop,MSI Modern 15,Baru,14871133.488967078,18413327.79412089,True,5396.0,305602,0,1138692,693858,3004248,26491408,3715029,1446162.9110388528,7532541,0,2291855,2719578,2842023,477905,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 10 gram,,14871133.488967078,28643349.25856935,True,1532.0,1942715,1808660,1459363,653135,0,31744448,0,2241528.8212367445,12781716,0,0,572823,2879519,2427689,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor trail,Suzuki DR-150S,Baru,35673752.837293975,45936877.08981182,True,7626.0,428828,3432309,1290426,1469180,0,32805731,0,2279719.052831826,18380569,1000391,2559138,0,2726367,1011173,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Rumah 93 m2 Makassar,Baru,1009139016.0,1183495387.0361576,True,8496.0,1576079,9416437,1083203,536629,5742279,9575449,1566629,648160.6559722493,12514501,0,0,4382484,0,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor bebek,Suzuki Smash,Bekas,11160227.719827656,17216963.44216977,False,7579.0,240805,0,1199719,932187,0,6610323,1734923,357721.8517990814,0,0,3608676,0,3994191,1207530,1,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Samsung Galaxy S23 Ultra,Bekas,19638593.86267109,46064879.22705224,True,4993.0,930316,0,1334779,1089904,4804972,26789292,0,1468642.32880471,3142304,0,2491664,0,0,4026122,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Rumah 86 m2 Surabaya Utara,Bekas,812410981.0,1160632791.2779658,True,5152.0,1856074,8386774,1104715,539820,4193839,14675349,4053927,1066433.6915232835,16279070,2732030,2236597,0,0,0,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,anting-anting,"Anting-anting berlian 0,5 karat with emas kuning 22K",,12322659.034658048,12873478.54515192,True,3367.0,734623,0,866674,677442,7210564,33945303,0,3340003.0479409387,8851856,0,0,828921,0,2726749,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor bebek,Suzuki Smash,Bekas,14150631.784800418,36756583.293951206,True,3108.0,285231,6379341,1173790,822035,3583249,13520315,0,1065674.0266820577,3834526,2509173,450988,0,2190940,2109471,1,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Properti,Tanah,1482 m2 perkotaan Batam,,12259741260.0,16181555564.968573,True,,1010370,603246,1130314,842187,6890949,9568668,3296791,889025.660734089,0,0,0,0,4483442,2480486,6,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Samsung Galaxy S23 Ultra,Bekas,19927324.383063007,53622097.703726366,True,3433.0,1915044,3682527,1368443,1072624,0,24405866,2934213,1996038.0113291715,0,1663788,0,1524475,2177007,1343325,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,3914 m2 perkotaan Palembang,,31623425238.0,67258799238.3121,True,9217.0,1822130,0,895211,470638,0,11863938,4047701,595143.9738140764,14115266,2698187,1226773,4819660,0,0,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,anting-anting,"Anting-anting berlian 0,5 karat with emas kuning 22K",,13960832.160799451,37926242.29856818,True,2710.0,1564206,0,834833,1180280,0,6983416,0,687612.5562079021,15731733,1422681,0,0,2220081,0,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Televisi,Samsung QLED QN90B,Baru,19065670.842615284,53049604.992866516,True,8361.0,1688028,9301075,1047212,1418497,0,19242292,4943365,1774030.7903312196,11561006,0,1415933,2510196,2269527,0,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Vivo X80,Baru,12347154.337371228,9549083.947711937,True,8036.0,1405033,0,1495181,1204812,4805268,32573247,2923510,2604446.378031872,0,715750,2548423,0,1404986,0,2,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,3659 m2 pedesaan Bantul,,14143158313.0,22848679170.924835,False,8090.0,640968,0,1039240,456350,0,8384033,0,817362.6831472175,0,2527449,0,0,1672084,0,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Elektronik,Televisi,Samsung QLED QN90B,Bekas,10180884.280059788,21669365.225056004,True,1457.0,301763,0,833121,554230,5594860,23021194,1526995,1686197.6990121591,0,0,3567920,0,0,3694177,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor bebek,Yamaha Jupiter MX,Bekas,16148888.117514668,9712520.888161711,True,9212.0,606315,2535041,1213145,846290,0,24298837,0,1932374.5199803698,0,0,0,0,0,4456353,2,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,3996 m2 pedesaan Sidoarjo,,22027262688.0,36265317289.49179,True,4879.0,1451803,1297990,1336759,1121400,9221709,32644616,3432450,1990438.4963824477,10064076,0,3501047,2498870,2737015,0,6,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor gede,Suzuki GSX-R 150,Bekas,26631974.945292983,62822842.82609624,True,8310.0,1633639,0,890981,622982,0,23952845,3749644,2321429.737198835,0,0,0,564833,2401673,0,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Kendaraan,mobil mewah,Porsche 911,Baru,4958119205.943087,4451286053.671553,True,5679.0,858666,0,1499396,637228,9648366,13127249,3209734,1232115.9843605957,11874052,4398539,0,0,10778,3614309,4,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,4788 m2 perkotaan Semarang,,42778007748.0,69993856740.32799,True,,1481151,2650158,1286046,1164242,3879405,32597598,4084833,2275391.91012683,729103,796906,441033,0,0,3095303,3,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,mobil mewah,Porsche 911,Baru,6593766728.206232,19570934603.974182,True,9652.0,384273,875433,1309714,778871,0,5426904,2758417,485141.093592295,949144,0,138104,0,4815505,0,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,cincin,Cincin kawin emas kuning 22 karat,,6312132.168727992,5415728.689144309,True,6982.0,248307,2042273,1339009,618086,0,11361597,4396459,680977.2453623128,0,0,0,4830342,0,0,6,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor bebek,Honda Supra X 125,Baru,8876166.935023442,23769221.722886525,True,2278.0,315432,7824668,790416,1329293,0,26326028,0,1792843.593845779,0,2539123,0,0,4464492,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor sport,Yamaha R15,Baru,40792161.85375675,38358633.94698353,True,9037.0,758899,0,1072228,507433,7490520,5317481,2651204,438362.4686236417,11953351,0,0,0,335780,0,1,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor bebek,Suzuki Smash,Bekas,16665994.479433715,30115629.18519936,True,,1268374,1450243,846760,658013,8622552,19609786,0,1821625.204947887,13794069,55214,3827620,0,0,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,anting-anting,Anting-anting mutiara 1 karat with emas putih 18K,,29121285.207287434,18608974.767774787,True,7100.0,1490790,1063898,847550,621810,6417987,6245438,4432047,560334.1014807575,4267782,0,0,60945,0,977825,4,Data mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,cincin,Cincin perak sterling dengan batu permata opal,,1202407.1707293221,2162202.918209267,True,9101.0,218841,0,790477,1484722,0,17153437,0,1218773.249466015,8349647,3604583,1432075,594192,2944406,0,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Kendaraan,motor sport,Suzuki GSX-R 150,Baru,33277166.570535794,75122964.81976487,True,9121.0,1961227,5906244,1090344,1131595,0,31703233,3422146,2347048.994074542,0,0,0,0,177919,2116352,4,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Elektronik,Televisi,Samsung QLED QN90B,Bekas,11172311.773524057,16768857.73645204,False,6014.0,634851,3872113,1117023,459807,0,20116414,0,1226263.8564990715,0,472934,15442,3227155,0,4138779,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 1 gram,,11172311.773524057,20028267.48711034,True,8934.0,686986,0,1006313,1224227,0,11090858,0,561735.8856487122,0,3095057,0,0,3555630,0,2,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Perhiasan,emas murni,Emas murni 24 karat 0.5 gram,,11172311.773524057,22252714.916181657,True,,1328484,1748534,845179,531958,0,18723634,0,1695095.6905565583,8665005,0,1724146,0,497650,2644636,0,Data tidak mencurigakanKaryawan tidak berpotensi melakukan kecurangan
Elektronik,laptop,HP Spectre x360 14,Bekas,13806247.528164499,13928479.04065349,True,2077.0,1035915,8888770,1384903,1203506,0,33773357,0,3102698.845144679,0,0,0,407619,1420775,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,Tanah,1659 m2 perkotaan Batam,,15586258548.0,37624887541.07506,True,3046.0,1462867,0,987528,1491528,0,17035419,0,1516959.2557667529,0,0,2860517,4447033,4784371,518703,6,Data tidak mencurigakan dan Karyawan sangat berpotensi melakukan kecurangan
Elektronik,Telepon genggam,Samsung Galaxy S23 Ultra,Bekas,17575225.874380317,48059665.27350846,True,8448.0,1178265,0,761339,955789,6395940,16255643,0,1239389.4461854626,18568661,0,4525896,0,0,0,1,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
Properti,rumah,Apartemen 299 m2 Batam,Bekas,788574482.0,1748406182.3676658,False,8622.0,1356387,1660705,901288,1039270,0,30036374,0,1576204.2665082496,442942,0,934804,1014916,0,3345288,5,Data tidak mencurigakan dan Karyawan berpotensi melakukan kecurangan
